selling_price,km_driven,mileage,engine,max_power,seats,no_of_years,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_More than 2 owner,owner_Second Owner
85000,60000,19.3,1248.0,0.0,5.0,17,0,0,1,1,0,1,0,1
85000,80000,19.7,796.0,46.3,5.0,17,0,0,1,1,0,1,1,0
265000,90000,19.3,1248.0,73.9,5.0,11,1,0,0,1,0,1,1,0
130000,162000,19.0,998.0,66.1,5.0,12,0,0,1,1,0,1,0,1
480000,110000,20.77,1248.0,88.76,7.0,9,1,0,0,1,0,1,1,0
170000,120000,17.8,1248.0,75.0,5.0,14,1,0,0,1,0,1,1,0
275000,45000,23.08,1461.0,63.1,5.0,11,1,0,0,1,0,1,0,0
89000,90000,18.9,998.0,67.1,5.0,17,0,0,1,1,0,1,0,1
170000,90000,20.0,1399.0,68.0,5.0,12,1,0,0,1,0,1,0,1
1090000,16500,17.0,1197.0,110.0,5.0,3,0,0,1,0,0,1,0,0
1100000,67000,17.01,1582.0,126.2,5.0,5,1,0,0,1,0,0,0,0
610000,52000,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,1,0,0
335000,40000,20.63,1198.0,67.0,5.0,6,0,0,1,0,0,1,0,0
434999,40000,18.9,1197.0,82.0,5.0,7,0,0,1,0,0,1,0,0
3000000,35000,14.24,2755.0,174.5,7.0,4,1,0,0,1,0,1,0,0
390000,13000,20.71,799.0,53.26,5.0,4,0,0,1,0,0,1,0,0
325000,40000,18.5,1198.0,86.8,5.0,10,0,0,1,0,0,1,0,0
640000,10000,17.0,1198.0,73.75,5.0,3,0,0,1,0,0,1,0,0
450000,9000,16.95,1498.0,97.7,5.0,10,0,0,1,0,0,1,0,0
400000,70000,23.59,1364.0,67.06,5.0,9,1,0,0,0,0,1,0,1
215000,60000,20.36,1197.0,78.9,5.0,13,0,0,1,0,0,1,0,0
570000,40000,20.45,1461.0,83.8,5.0,8,1,0,0,0,0,1,0,0
680000,93000,15.1,2179.0,140.0,7.0,10,1,0,0,0,0,1,0,0
325000,80000,12.8,2494.0,102.0,7.0,14,1,0,0,1,0,1,1,0
150000,50000,15.64,1193.0,64.08,5.0,11,0,0,1,1,0,1,0,1
690000,68000,14.5,1797.0,147.5,5.0,9,0,0,1,0,0,0,0,0
1550000,25000,14.84,2143.0,170.0,5.0,9,1,0,0,1,0,0,0,0
64000,18000,25.4,624.0,37.5,4.0,10,0,0,1,0,0,1,0,0
250000,120000,23.08,1461.0,63.1,5.0,9,1,0,0,1,0,1,0,0
65000,35000,18.9,998.0,67.1,5.0,17,0,0,1,1,0,1,0,0
550000,60000,26.59,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,1
140000,70000,20.36,1197.0,78.9,5.0,12,0,0,1,1,0,1,1,0
300000,30000,25.17,799.0,53.3,5.0,6,0,0,1,1,0,1,0,0
800000,70000,16.34,1798.0,189.3,5.0,6,0,0,1,1,0,0,0,0
2625000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
150000,106000,20.36,1197.0,78.9,5.0,12,0,0,1,1,0,1,1,0
265000,162000,19.3,1248.0,0.0,5.0,10,1,0,0,1,0,1,1,0
500000,120000,11.1,2354.0,158.8,5.0,13,0,0,1,1,0,0,0,1
480000,90000,26.59,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
535000,70000,22.32,1582.0,126.32,5.0,8,1,0,0,1,0,1,1,0
250000,240000,12.8,2494.0,102.0,8.0,17,1,0,0,1,0,1,1,0
300000,100000,21.5,1248.0,88.8,5.0,10,1,0,0,1,0,1,0,1
340000,214000,13.9,1599.0,103.2,5.0,13,0,0,1,1,0,1,0,1
340000,214000,16.8,1493.0,110.0,5.0,13,1,0,0,1,0,1,0,1
240000,50000,22.74,796.0,47.3,5.0,6,0,0,1,1,0,1,0,0
1085000,1000,18.0,1497.0,117.6,5.0,4,0,0,1,1,0,0,0,0
750000,19000,28.4,1248.0,74.02,5.0,5,1,0,0,1,0,0,0,0
95000,265000,17.0,1405.0,70.0,5.0,10,1,0,0,1,0,1,0,1
409999,35000,20.88,1196.0,61.7,5.0,2,0,0,0,1,0,1,0,0
215000,80000,23.95,998.0,67.05,5.0,8,0,0,1,1,0,1,0,1
1290000,50000,16.0,2179.0,140.0,7.0,6,1,0,0,1,0,0,0,0
150000,80000,20.92,998.0,67.1,5.0,12,0,0,1,1,0,1,0,0
219000,50000,21.1,814.0,55.2,5.0,9,0,0,1,1,0,1,0,1
325000,100000,23.84,1199.0,84.0,5.0,4,0,0,1,1,0,1,0,0
260000,120000,15.1,1196.0,73.0,5.0,9,0,0,1,1,0,1,0,1
2625000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
700000,40000,23.8,1498.0,78.9,5.0,3,1,0,0,1,0,0,0,0
950000,45000,21.38,1396.0,88.7,5.0,5,1,0,0,1,0,1,0,0
160000,80000,19.7,796.0,46.3,5.0,12,0,0,1,1,0,1,0,1
409999,135000,24.4,1120.0,71.01,5.0,7,1,0,0,1,0,1,0,1
840000,120000,12.99,2494.0,100.6,7.0,7,1,0,0,1,0,1,0,1
450000,67000,23.59,1364.0,67.1,5.0,9,1,0,0,1,0,1,0,0
900000,50000,28.4,1248.0,74.02,5.0,5,1,0,0,1,0,1,0,0
570000,134000,12.8,2494.0,102.0,7.0,14,1,0,0,1,0,1,0,1
254999,110000,23.08,1461.0,63.1,5.0,11,1,0,0,1,0,1,0,1
130000,40000,16.1,796.0,37.0,4.0,13,0,0,1,1,0,1,0,0
530000,120000,23.4,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,1
520000,110000,20.14,1498.0,88.8,5.0,7,1,0,0,1,0,1,0,1
229999,170000,21.0,1461.0,64.1,5.0,11,1,0,0,1,0,1,0,1
81000,80000,16.1,796.0,37.0,4.0,18,0,0,1,1,0,1,0,1
600000,47000,25.2,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,0
409999,93000,19.1,1197.0,81.86,5.0,7,0,0,1,1,0,1,0,0
120000,70000,16.1,796.0,37.0,4.0,12,0,0,1,1,0,1,0,1
320000,50000,23.1,998.0,67.04,5.0,8,0,0,1,1,0,1,0,0
292000,70000,20.0,1399.0,68.05,5.0,7,1,0,0,1,0,1,0,0
390000,80000,13.93,2179.0,138.03,7.0,10,1,0,0,1,0,1,0,0
550000,44000,18.16,1196.0,86.8,5.0,6,0,0,1,1,0,1,0,0
385000,25000,23.1,998.0,67.04,5.0,8,0,0,1,1,0,1,0,0
800000,25000,15.29,1591.0,121.3,5.0,6,0,0,1,1,0,1,0,0
675000,10000,21.21,1197.0,81.8,5.0,3,0,0,1,1,0,1,0,0
1525000,50000,17.6,2179.0,153.86,7.0,4,1,0,0,1,0,1,0,0
950000,30000,23.0,1498.0,98.96,5.0,4,1,0,0,1,0,1,0,0
610000,50000,21.19,1396.0,88.73,5.0,7,1,0,0,1,0,1,0,1
525000,120000,22.54,1396.0,88.73,5.0,10,1,0,0,1,0,1,0,0
700000,40000,23.8,1498.0,78.9,5.0,3,1,0,0,1,0,0,0,0
375000,80000,15.96,2523.0,62.1,7.0,7,1,0,0,1,0,1,0,0
580000,90000,20.45,1461.0,83.8,5.0,7,1,0,0,1,0,1,0,0
434999,50000,20.4,1197.0,83.11,5.0,7,0,0,1,1,0,1,0,1
350000,2136,22.5,999.0,67.0,5.0,2,0,0,1,1,0,1,0,0
730000,250000,12.99,2494.0,100.0,7.0,10,1,0,0,1,0,1,0,0
600000,35000,18.6,1197.0,81.83,5.0,7,0,0,1,1,0,1,0,0
1050000,120000,12.99,2494.0,100.6,7.0,7,1,0,0,1,0,1,0,0
735000,70000,27.39,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
1050000,18000,19.6,1461.0,108.45,5.0,4,1,0,0,0,0,1,0,0
420000,110000,18.2,1248.0,73.74,7.0,6,1,0,0,1,0,1,0,1
800000,60000,23.65,1248.0,88.5,5.0,5,1,0,0,1,0,1,0,0
2000000,60000,12.55,2982.0,168.5,7.0,7,1,0,0,1,0,0,0,0
600000,147000,26.59,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,1
1900000,130000,12.55,2982.0,168.5,7.0,7,1,0,0,1,0,0,0,0
500000,99500,11.5,1991.0,147.9,7.0,11,1,0,0,1,0,1,1,0
200000,110000,17.0,1405.0,71.0,5.0,11,1,0,0,1,0,1,0,1
370000,35000,19.49,1198.0,67.04,5.0,6,0,0,1,1,0,1,0,0
260000,110000,16.2,1493.0,110.0,5.0,12,1,0,0,1,0,1,0,1
280000,100000,25.32,1198.0,77.0,6.0,6,1,0,0,1,0,1,0,0
610000,21000,16.02,1373.0,93.7,7.0,8,0,0,1,1,0,1,0,0
300000,60000,23.5,1498.0,90.0,5.0,9,1,0,0,1,0,1,0,1
140000,40000,16.6,1405.0,70.0,5.0,12,1,0,0,1,0,1,0,0
229999,50000,19.81,1086.0,68.05,5.0,14,0,0,1,1,0,1,0,0
200000,65000,19.0,998.0,66.1,5.0,12,0,0,1,1,0,1,0,1
200000,80000,18.9,998.0,67.1,5.0,11,0,0,1,1,0,1,0,0
560000,119000,23.9,1582.0,126.2,5.0,7,1,0,0,1,0,1,0,0
750000,80000,24.52,1248.0,88.5,7.0,6,1,0,0,1,0,1,0,0
585000,90000,25.2,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
760000,20000,17.01,1591.0,121.4,5.0,6,0,0,1,1,0,1,0,0
430000,80000,25.2,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,1
480000,44665,25.32,1198.0,77.0,6.0,2,1,0,0,1,0,1,0,0
643000,10000,20.8,1493.0,113.4,5.0,3,1,0,0,1,0,1,0,0
500000,60000,20.14,1197.0,81.86,5.0,4,0,0,1,1,0,1,0,0
425000,22000,18.5,1198.0,86.8,5.0,6,0,0,1,1,0,1,0,0
250000,25000,22.74,796.0,47.3,5.0,8,0,0,1,1,0,1,0,0
285000,70000,27.62,793.0,47.0,5.0,6,1,0,0,1,0,1,0,0
160000,123000,17.5,1298.0,85.8,5.0,14,0,0,1,1,0,1,1,0
250000,70000,20.54,1598.0,103.6,5.0,11,1,0,0,1,0,1,0,1
170000,70000,18.6,1199.0,79.4,5.0,9,0,0,1,1,0,1,0,1
409999,45000,23.59,1364.0,67.06,5.0,9,1,0,0,1,0,1,0,0
400000,40000,18.9,1197.0,82.0,5.0,7,0,0,1,1,0,0,0,0
700000,30000,28.4,1248.0,74.02,5.0,3,1,0,0,1,0,1,0,0
350000,90000,12.9,1799.0,130.0,5.0,15,0,0,1,1,0,0,0,0
660000,34000,17.5,1373.0,91.1,7.0,6,0,0,1,1,0,1,0,1
268000,25000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
270000,50000,22.74,796.0,47.3,5.0,6,0,0,1,1,0,1,0,0
300000,50000,25.44,936.0,57.6,5.0,9,1,0,0,1,0,1,0,0
450000,90000,23.84,1199.0,84.0,5.0,5,0,0,1,1,0,1,0,0
220000,70000,25.44,936.0,57.6,5.0,10,1,0,0,1,0,1,0,1
250000,146000,13.93,2179.0,138.0,7.0,13,1,0,0,1,0,1,0,1
300000,85000,15.6,1196.0,70.0,5.0,10,0,0,1,1,0,1,0,1
88000,201850,17.88,1396.0,52.8,5.0,13,1,0,0,1,0,1,0,1
561000,30000,26.59,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,0
755000,15000,28.4,1248.0,74.02,5.0,4,1,0,0,1,0,1,0,0
235000,25000,22.7,799.0,53.64,5.0,5,0,0,1,1,0,1,0,0
165000,90000,20.92,998.0,67.1,5.0,11,0,0,1,1,0,1,0,0
190000,80000,19.3,1248.0,73.9,5.0,14,1,0,0,1,0,1,0,1
110000,50000,17.2,1396.0,53.5,5.0,11,1,0,0,1,0,1,0,0
320000,80000,13.6,2523.0,63.0,8.0,10,1,0,0,1,0,1,0,1
330000,110000,19.3,1248.0,0.0,5.0,12,1,0,0,1,0,1,0,1
540000,38000,18.6,1197.0,81.83,5.0,6,0,0,1,1,0,1,0,0
180000,60000,21.1,814.0,55.2,5.0,9,0,0,1,1,0,1,0,0
270000,100000,15.37,1196.0,73.0,7.0,6,0,0,1,1,0,1,1,0
450000,30000,17.5,1197.0,85.8,5.0,10,0,0,1,1,0,1,0,0
450000,30000,19.1,1197.0,85.8,5.0,8,0,0,1,1,0,1,0,0
200000,50000,18.6,1199.0,76.8,5.0,7,0,0,1,1,0,1,0,0
425000,42000,23.84,1199.0,84.0,5.0,5,0,0,1,1,0,1,0,0
400000,30000,18.2,1199.0,82.4,5.0,6,0,0,1,1,0,1,0,0
125000,60000,19.7,796.0,46.3,5.0,13,0,0,1,1,0,1,1,0
1600000,14000,17.1,1956.0,170.0,5.0,4,1,0,0,1,0,1,0,0
900000,22000,17.4,1497.0,117.3,5.0,7,0,0,1,1,0,1,0,0
450000,90000,20.54,1598.0,103.6,5.0,10,1,0,0,1,0,1,0,0
210000,46000,20.92,998.0,67.1,5.0,11,0,0,1,1,0,1,0,0
801000,20000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
317000,15000,15.42,1405.0,70.0,7.0,8,1,0,0,1,0,1,0,0
600000,40000,16.02,1373.0,93.7,7.0,7,0,0,1,1,0,1,0,1
330000,30000,18.5,1197.0,82.85,5.0,8,0,0,1,1,0,1,0,1
320000,15000,21.1,814.0,55.2,5.0,5,0,0,1,1,0,1,0,1
160000,50000,19.3,1248.0,0.0,5.0,12,0,0,1,1,0,1,0,0
120000,110000,15.3,1341.0,83.0,5.0,15,0,0,1,1,0,1,0,1
130000,70000,19.7,796.0,46.3,5.0,13,0,0,1,1,0,1,0,1
220000,80000,18.2,1199.0,82.4,5.0,7,0,0,1,1,0,1,0,0
229999,50000,19.3,1248.0,0.0,5.0,14,1,0,0,1,0,1,1,0
340000,110000,17.57,1193.0,88.7,5.0,7,0,0,1,1,0,1,0,0
200000,70000,19.68,1399.0,67.0,5.0,9,1,0,0,1,0,1,0,1
140000,50000,19.7,796.0,46.3,5.0,20,0,0,1,1,0,1,0,1
1000000,190000,12.99,2494.0,100.6,8.0,9,1,0,0,1,0,1,0,0
495000,100000,13.6,2523.0,63.0,7.0,12,1,0,0,1,0,1,0,1
236000,60000,22.74,796.0,47.3,5.0,7,0,0,1,1,0,1,0,0
390000,40000,20.51,998.0,67.04,5.0,7,0,0,1,1,0,1,0,0
275000,90000,19.3,1248.0,73.9,5.0,13,1,0,0,1,0,1,0,1
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
775000,32000,24.3,1248.0,88.5,5.0,5,1,0,0,0,0,1,0,0
1800000,30000,11.36,2755.0,171.5,7.0,6,1,0,0,1,0,0,0,0
850000,58000,19.67,1582.0,126.2,5.0,6,1,0,0,1,0,1,0,0
750000,5000,24.3,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
570000,25000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
580000,32000,18.9,1197.0,81.86,5.0,4,0,0,1,1,0,1,0,0
484999,30000,18.7,1199.0,88.7,5.0,6,0,0,1,1,0,1,0,0
700000,43000,15.4,1497.0,117.3,7.0,5,0,0,1,0,0,1,0,0
415000,60000,17.7,1497.0,113.42,5.0,10,0,0,1,0,0,1,0,0
325000,50000,19.34,1198.0,76.0,5.0,7,0,0,1,1,0,0,0,0
550000,14200,18.16,1196.0,86.8,5.0,4,0,0,1,1,0,1,0,0
300000,10000,21.1,814.0,55.2,5.0,5,0,0,1,1,0,1,0,0
217000,25000,22.7,799.0,53.64,5.0,4,0,0,1,1,0,1,0,0
700000,19100,19.0,1194.0,94.68,5.0,4,0,0,1,1,0,1,0,0
466000,25000,20.3,1086.0,68.0,5.0,3,0,0,1,1,0,0,1,0
484999,54000,23.0,1498.0,98.96,5.0,8,1,0,0,0,0,1,0,0
670000,35000,22.71,1461.0,84.8,5.0,4,1,0,0,1,0,1,0,0
500000,20000,18.9,1197.0,81.86,5.0,4,0,0,1,1,0,1,0,1
675000,52000,23.65,1248.0,88.5,5.0,6,1,0,0,1,0,1,0,0
220000,120000,23.0,1396.0,90.0,5.0,11,1,0,0,1,0,1,0,1
1650000,50000,17.1,1956.0,170.0,5.0,5,1,0,0,1,0,1,0,0
630000,120000,20.77,1248.0,88.8,7.0,9,1,0,0,1,0,1,0,1
250000,90000,18.8,1248.0,90.0,5.0,12,1,0,0,1,0,1,0,1
120000,120000,18.9,998.0,67.1,5.0,18,0,0,1,1,0,1,1,0
300000,101500,21.14,1498.0,103.52,5.0,7,1,0,0,1,0,1,0,1
525000,75000,22.32,1582.0,126.3,5.0,9,1,0,0,1,0,0,0,0
204999,97500,19.3,1248.0,0.0,5.0,11,0,0,1,1,0,1,0,0
204999,97500,19.3,1248.0,0.0,5.0,11,0,0,1,1,0,1,0,0
1100000,100000,15.4,1997.0,120.0,7.0,6,1,0,0,1,0,1,0,0
480000,55735,19.01,1461.0,108.45,5.0,10,1,0,0,1,0,1,0,1
605000,80000,15.1,2179.0,140.0,7.0,8,1,0,0,1,0,1,0,1
250000,50000,24.7,796.0,47.3,5.0,6,0,0,1,1,0,1,0,1
245000,70000,20.0,1399.0,68.1,5.0,9,1,0,0,1,0,1,0,1
210000,76000,20.36,1197.0,78.9,5.0,10,0,0,1,1,0,1,1,0
730000,1500,21.21,1197.0,81.8,5.0,2,0,0,1,1,0,1,0,0
500000,76000,15.96,2523.0,62.1,7.0,10,1,0,0,1,0,1,0,0
400000,40000,20.51,998.0,67.04,5.0,7,0,0,1,1,0,1,0,0
280000,60000,21.1,814.0,55.2,5.0,7,0,0,1,1,0,1,0,1
561000,170000,12.8,2494.0,102.0,8.0,13,1,0,0,1,0,1,1,0
950000,181491,13.5,2477.0,175.56,7.0,9,1,0,0,0,0,1,0,0
375000,53319,25.44,936.0,56.3,5.0,6,1,0,0,0,0,1,0,0
700000,40906,21.66,1498.0,108.62,5.0,5,1,0,0,0,0,1,0,0
375000,31711,17.6,1496.0,88.7,5.0,10,0,0,1,0,0,1,0,1
270000,43755,21.1,814.0,55.2,5.0,10,0,0,1,0,0,1,0,1
300000,66693,25.17,799.0,53.3,5.0,6,0,0,1,0,0,1,0,0
225000,59549,19.0,998.0,67.1,5.0,12,0,0,1,0,0,1,0,0
1350000,94385,12.99,2494.0,100.6,8.0,7,1,0,0,0,0,1,0,0
200000,73730,18.2,998.0,67.1,5.0,12,0,0,1,0,0,1,0,0
400000,221889,22.32,1582.0,126.32,5.0,11,1,0,0,0,0,1,0,0
500000,116104,25.8,1498.0,98.6,5.0,9,1,0,0,0,0,1,0,0
500000,150546,22.0,1197.0,81.8,5.0,7,0,0,1,0,0,1,0,0
1500000,148120,14.24,2755.0,174.5,7.0,9,1,0,0,0,0,1,0,0
555000,20000,15.8,1499.0,110.0,5.0,7,0,0,1,1,0,1,0,1
580000,30000,18.9,1197.0,81.86,5.0,4,0,0,1,1,0,0,0,0
337000,142000,13.7,2179.0,138.1,7.0,11,1,0,0,1,0,1,1,0
175000,20000,12.2,1948.0,68.0,10.0,11,1,0,0,1,0,1,0,0
180000,120000,18.8,1248.0,90.0,5.0,13,1,0,0,1,0,1,0,1
200000,80000,19.81,1086.0,68.05,5.0,11,0,0,1,1,0,1,0,0
260000,60000,19.09,1405.0,69.01,5.0,6,1,0,0,1,0,1,0,0
350000,25000,23.01,999.0,67.0,5.0,6,0,0,1,1,0,1,0,0
409999,50000,13.6,2523.0,63.0,7.0,11,1,0,0,1,0,1,0,1
655000,126000,18.49,1493.0,100.0,7.0,5,1,0,0,1,0,1,0,0
370000,170000,26.59,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
200000,24000,22.74,796.0,47.3,5.0,9,0,0,1,1,0,1,0,0
800000,100000,24.52,1248.0,88.5,7.0,5,1,0,0,1,0,1,0,1
550000,10000,24.0,1199.0,83.81,5.0,3,0,0,1,1,0,1,0,0
300000,70000,20.0,1399.0,68.0,5.0,10,1,0,0,1,0,1,0,1
220000,40000,16.8,796.0,34.2,8.0,5,0,0,1,1,0,1,0,0
196000,110000,18.9,998.0,67.1,5.0,11,0,0,1,1,0,1,0,0
135000,80000,19.81,1086.0,68.05,5.0,14,0,0,1,1,0,1,0,1
299000,16500,17.57,1193.0,88.7,5.0,7,0,0,1,1,0,1,0,0
300000,30000,23.95,998.0,67.05,5.0,5,0,0,1,1,0,1,0,0
720000,80000,24.52,1248.0,88.5,7.0,5,1,0,0,1,0,1,0,0
650000,50000,14.1,2179.0,147.94,7.0,6,1,0,0,1,0,1,1,0
300000,25000,23.95,998.0,67.05,5.0,6,0,0,1,1,0,1,0,0
750000,20000,24.0,1186.0,73.97,5.0,3,1,0,0,1,0,1,0,0
260000,60000,25.17,799.0,53.3,5.0,6,0,0,1,1,0,1,0,0
300000,70000,22.9,1248.0,74.0,5.0,11,1,0,0,1,0,1,0,1
600000,50000,15.96,2523.0,62.1,7.0,8,1,0,0,1,0,1,0,1
275000,100000,9.0,2997.0,218.0,5.0,18,0,0,1,1,0,0,0,1
250000,52000,23.95,998.0,67.05,5.0,7,0,0,1,1,0,1,0,0
420000,80000,23.4,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,0
235000,50000,21.1,814.0,55.2,5.0,7,0,0,1,1,0,1,0,0
1100000,60000,15.4,2179.0,120.0,7.0,6,1,0,0,1,0,1,0,0
360000,25000,23.95,998.0,67.05,5.0,3,0,0,1,1,0,1,0,0
380000,50000,24.0,1120.0,70.0,5.0,8,1,0,0,1,0,1,0,1
650000,125000,22.77,1498.0,98.59,5.0,6,1,0,0,1,0,1,0,0
350000,80000,20.51,998.0,67.04,5.0,6,0,0,1,1,0,1,0,0
700000,70000,15.96,2523.0,63.0,9.0,5,1,0,0,1,0,1,0,0
270000,90000,23.0,1396.0,90.0,5.0,12,1,0,0,1,0,1,1,0
450000,50000,22.95,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
630000,101000,16.55,2498.0,105.0,6.0,6,1,0,0,1,0,1,0,0
229999,168000,14.0,2498.0,112.0,7.0,12,1,0,0,1,0,1,0,0
229999,168000,14.0,2498.0,112.0,7.0,12,1,0,0,1,0,1,0,0
270000,40000,18.9,998.0,67.1,5.0,11,0,0,1,1,0,1,0,0
135000,28900,0.0,1172.0,65.0,5.0,13,0,0,1,1,0,1,0,1
275000,20000,18.9,998.0,67.1,5.0,10,0,0,1,1,0,1,0,0
2625000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
634000,165000,18.49,1493.0,100.0,7.0,7,1,0,0,1,0,1,0,0
235000,98500,19.0,998.0,66.1,5.0,10,0,0,1,1,0,1,0,1
275000,98000,20.36,1197.0,78.9,5.0,14,0,0,1,1,0,1,1,0
700000,40000,16.55,2498.0,105.0,6.0,8,1,0,0,1,0,1,0,1
400000,90000,20.3,1248.0,92.0,5.0,9,1,0,0,1,0,1,0,0
215000,90000,19.7,796.0,46.3,5.0,10,0,0,1,1,0,1,1,0
150000,110000,17.1,1493.0,110.0,5.0,13,1,0,0,1,0,1,0,1
950000,77800,25.1,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
730000,100000,18.49,1493.0,100.0,7.0,7,1,0,0,1,0,1,0,0
135000,120000,19.0,1405.0,71.0,5.0,10,1,0,0,1,0,1,0,1
